,country,imdb_rating,imdb_votes,language,production,released_on_weekend,released_on_dump_month,runtime,year,budget,revenue,actor_popularity,director_popularity,action,adventure,animation,biography,comedy,crime,drama,family,fantasy,mystery,romance,thriller,other_genre,G,NC-17,PG,PG-13,R,TV-14,TV-MA,TV-PG,UNRATED
1790,2,4.0,9.56724528946897,1,701,1,0,88,2013,15.424948470398375,16.535443347319898,5.889623,1.12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1791,5,6.0,11.333176595975207,3,163,1,1,103,2016,18.82614585206053,19.62051631672626,26.995442999999998,1.422733,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1792,1,6.0,10.90433999675332,1,127,0,1,111,2014,17.034386382832476,17.48345055383453,13.730576000000001,1.928812,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1793,3,7.5,11.604419280803642,1,701,1,1,104,2013,16.213405830762646,17.310056165754673,17.403841,2.8135190000000003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1794,1,6.0,7.856319571406588,1,701,1,0,113,2013,13.997832114758229,14.866688762570554,4.20787,1.0504,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1795,2,7.5,10.897405770089572,2,210,0,0,120,2012,16.549878067383858,17.064412143992897,13.792821,1.076426,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1796,1,7.1,11.972316731768231,2,28,1,1,106,2013,17.216707939626428,17.96454462674436,13.267501000000001,4.0999300000000005,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1797,2,7.3,11.037531333035503,2,149,1,0,102,2015,16.38045991542581,16.74427977356526,9.568024000000001,2.088711,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1798,3,7.1,10.34618421724962,2,80,1,0,116,2013,16.70588231586044,16.92051073837058,12.750427,1.0019049999999998,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1799,3,5.3,10.762805735649291,3,206,1,1,114,2015,18.469470908121796,18.71124897992439,10.70412,1.000001,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1800,1,6.3,10.183238254661628,1,701,1,0,93,2014,15.424948470398375,9.533075832485352,8.384224,1.012027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1801,1,6.8,9.594922269167922,1,210,1,1,81,2012,13.122363377404328,12.838930929161776,16.757979000000002,1.000078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1802,1,8.0,8.695841342843883,2,701,0,1,125,2011,14.603967918328545,17.26549810379586,6.720453,1.005897,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1803,2,6.9,7.711101251840158,4,701,0,0,148,2012,17.131999218579477,17.18945081648809,6.207782999999999,1.000129,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1804,1,5.7,6.754604099487962,1,149,1,0,93,2011,16.213405830762646,16.375509219389816,5.464476,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1805,1,5.8,9.76457025334946,1,701,1,0,140,2012,15.717618084361195,17.24949776244942,8.551414999999999,1.027922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1806,2,7.2,11.713782506705199,1,163,1,0,122,2015,17.216707939626428,17.354783620481726,30.400679,3.7828150000000003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1807,1,8.1,11.030881642629689,1,701,1,1,151,2012,15.305603515581085,14.846869176143914,9.525194,1.0001719999999998,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1808,1,6.7,9.419466131522189,1,163,1,0,123,2013,16.64872390202049,18.08695745550856,7.823992,1.613019,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1809,2,8.0,13.218018952098426,2,80,0,1,114,2014,16.454567887579532,19.26893118477644,26.289721000000004,2.028163,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1810,1,6.7,10.16018192736142,1,701,1,1,96,2013,11.512925464970229,13.003800537779847,5.43785,1.040474,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1811,3,5.4,10.109769746774926,2,701,1,0,110,2014,15.955576721460545,15.830413578506539,20.113538000000002,1.01716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1812,2,6.6,10.3833177425996,1,50,1,1,106,2012,16.523560759066484,15.912151832543964,14.105834,2.3340080000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1813,1,6.3,10.42602433223013,1,701,1,0,95,2015,15.89495209964411,10.454322040321355,15.636539,1.24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1814,6,5.9,11.820042450060617,3,155,0,1,115,2016,18.643824295266576,19.29905299536008,34.430513,1.347892,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1815,1,5.7,11.586826272809763,2,163,1,0,109,2014,17.50439001207821,18.950349770399786,21.887511,1.6634080000000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1816,1,8.2,12.999739142028425,1,701,1,0,95,2015,18.980296531887788,20.569661377580257,16.568820000000002,2.5944535,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1817,1,6.1,10.337831620194669,1,28,0,1,100,2012,14.508657738524219,16.48273876454623,14.31632,1.882033,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1818,1,5.3,11.664246430644395,1,701,1,0,94,2012,15.424948470398375,17.27259300235811,21.396158,2.0292310000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1819,1,7.2,10.280381703656257,1,102,1,1,150,2013,17.281246460764002,17.86353604785309,7.452195,2.0897900000000003,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1820,2,6.1,10.304911171484573,1,60,0,1,89,2012,15.60727002719233,10.344351978996153,6.159397,1.0414889999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1821,1,4.9,10.601000190605713,1,206,0,0,97,2014,16.811242831518264,18.425921308176825,20.322179000000002,1.067374,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1822,2,6.2,10.18062674361135,1,701,0,0,112,2013,16.588099280204055,12.672889953842668,16.895932000000002,1.003077,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1823,3,7.6,12.784165252294022,2,155,1,0,130,2014,18.951308995014536,20.38168295559927,33.628629000000004,2.04,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1824,1,5.8,10.96004444747091,1,206,1,1,89,2014,17.72753356339242,18.894441020653858,12.356353,1.039033,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1825,2,8.3,12.222541289904045,3,46,0,1,115,2012,15.150511624696614,16.636889444373487,9.662768,2.118505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1826,2,6.6,7.377133712833954,2,701,0,1,108,2012,16.300417207752275,11.675290882685672,7.6507070000000015,1.001054,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1827,1,4.6,10.903880433697777,2,127,1,0,88,2012,15.424948470398375,18.77708159433089,5.513559,1.0549525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1828,2,5.7,12.483867247653022,1,127,1,0,165,2014,19.162618088681743,20.810731782853935,22.132328,2.633443,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1829,1,6.0,10.614793853711983,4,701,0,1,141,2013,16.70588231586044,17.942644943009366,12.278025999999999,1.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1830,1,8.4,8.936561204693394,1,149,0,1,63,2011,12.429216196844383,13.815510557964274,3.532718,3.532718,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1831,2,8.2,12.498716139748892,2,37,1,0,139,2016,17.50439001207821,18.982022778209746,7.3827539999999985,6.474133999999999,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1832,3,5.6,11.576895074308167,4,210,1,0,105,2015,18.29284737244248,19.31119034411411,22.561007,2.655887,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1833,1,7.3,11.212050075532202,1,57,0,0,93,2012,14.403297222866392,16.865150640083012,4.631121,1.0005680000000001,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1834,3,5.7,9.211539652551664,2,28,1,1,99,2016,16.883563493097892,15.386524639649954,27.947218000000003,1.000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1835,1,6.1,12.034346755869585,1,206,1,0,114,2015,18.51599092375669,19.9692870311463,43.711876,2.4479509999999998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1836,1,5.7,8.913281137711804,1,701,1,0,86,2012,11.512925464970229,11.461632170582678,4.355792,1.00003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1837,3,6.6,7.224753405767971,3,701,1,1,110,2012,15.89495209964411,10.65325133351497,7.054232000000002,1.07056,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1838,5,5.6,11.200718432540258,1,701,1,0,90,2013,16.523560759066484,16.7675903766886,16.730788,3.708069,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1839,1,5.5,4.820281565605037,1,149,1,1,100,2012,15.950481409436591,15.564710412773533,5.645792,1.000759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1840,1,5.9,9.6638969875516,1,32,1,1,98,2015,17.034386382832476,14.150040910348146,23.567249,1.042837,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1841,3,7.5,11.764920772511344,1,78,1,1,125,2013,17.37085861945369,18.538859967782514,18.666566,1.30511,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1842,1,6.5,11.173177870215095,1,50,1,0,117,2015,17.073607095985757,17.23399845997411,29.004641999999997,1.092484,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1843,1,7.4,12.159599295473093,3,206,1,0,128,2016,17.599700191882537,18.859967690559202,30.500857000000003,1.042837,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1844,2,4.4,9.94477343944167,1,206,1,1,90,2013,16.70588231586044,16.167070369525113,16.272077000000003,1.000002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1845,2,6.2,9.29605924737872,1,701,1,0,146,2012,15.671808548329901,16.749367427800177,5.279049,1.30576,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1846,2,6.4,7.44716835960004,3,701,0,0,121,2013,15.400860674869284,18.21427139162932,6.910542,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1847,1,6.7,10.622473030602189,1,50,1,0,89,2013,16.06680235657077,15.86963429165982,10.718481,5.068103,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1848,1,6.3,11.777333792762292,1,206,0,0,108,2014,17.553180176247643,18.494584867473225,17.453716,1.587759,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1849,1,7.3,11.325764215735022,2,80,1,0,102,2014,16.38045991542581,17.819879973749607,17.122784000000006,1.157534,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1850,1,5.2,9.696709355308183,1,80,1,1,94,2013,16.213405830762646,15.107314278365925,19.266162,1.442966,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1851,2,6.2,11.228810356664535,4,32,1,1,117,2014,17.14771506813948,17.778188635159236,16.553656,2.354661,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1852,1,7.2,9.580109215426074,1,701,1,0,93,2013,16.70588231586044,15.891567252507047,15.676770999999999,2.0897900000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1853,2,6.1,11.60958019500709,5,210,1,1,118,2014,18.064005800013632,18.858832669578657,39.407411,7.1272020000000005,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1854,1,7.0,10.306048447496902,3,701,1,0,160,2013,15.856730886823913,17.64415195445337,7.145562,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1855,1,7.3,12.806514999403975,2,206,1,1,133,2014,17.889652412868855,20.111343599713184,13.239228,7.976774000000001,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1856,3,6.0,11.6365315139294,1,78,0,1,125,2014,17.72753356339242,19.176344271182572,15.060248000000001,2.0534939999999997,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1857,1,7.9,10.167312288457342,5,701,1,0,134,2012,14.859314610137389,16.26823830938804,5.92246,1.000055,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1858,1,5.8,8.952087643548404,1,701,0,1,86,2014,15.60727002719233,10.381304329495126,18.616421,1.0053020000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1859,1,5.8,9.729253205924792,1,32,0,0,91,2014,16.38045991542581,17.628817590453263,6.094547,1.047957,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1860,2,5.7,11.984053461877673,1,163,1,0,85,2013,14.914122846632385,18.30783256558341,31.793823,1.0006959999999998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1861,1,7.9,9.807362040438745,3,701,0,0,165,2012,16.213405830762646,17.14771506813948,5.329815,1.000522,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,1,5.4,11.678812715300758,2,210,1,0,101,2013,18.197537192638155,19.324835240744527,19.688494,2.240691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1863,2,5.3,11.369816928992277,3,57,1,0,117,2013,17.034386382832476,18.078321891153585,28.978452,5.085380000000001,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1864,1,7.8,12.345125641009684,1,163,1,0,123,2013,16.300417207752275,18.282572596803703,29.357679,1.2431299999999998,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1865,1,6.6,11.354609455523075,1,206,1,0,114,2015,17.72753356339242,18.08606979006924,21.279221,1.11937,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1866,1,8.4,10.501444546092324,5,701,1,1,148,2013,16.64872390202049,17.7473361906886,5.11137,2.1112130000000002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1867,1,7.0,10.031968714184668,1,149,1,0,132,2013,14.077874822431765,16.588099280204055,4.830344,1.0003360000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1868,1,6.0,11.6410899816455,1,155,1,0,109,2014,17.50439001207821,19.097602973991506,15.201326000000002,3.7103580000000003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1869,2,7.9,11.597937344296067,3,701,1,0,109,2013,14.914122846632385,16.229321143963272,12.351984,3.220827,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1870,3,6.3,12.15606799416964,1,206,1,0,119,2014,18.420680743952367,18.450620619207434,31.426565000000004,1.15456,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1871,2,6.1,7.729295674310482,1,60,0,1,117,2013,16.11809565095832,10.318341777940978,7.654463999999999,1.0000200000000001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1872,1,5.9,9.452501929126154,2,127,0,0,93,2012,16.300417207752275,17.303709638791453,5.732006,1.2000105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1873,4,6.6,9.09121894106832,2,701,1,0,109,2015,16.213405830762646,11.99404829612856,13.648719000000002,1.000017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1874,1,6.8,10.688529997800329,1,37,1,0,110,2014,17.034386382832476,17.176966784399998,6.865941999999999,2.48203,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1875,1,6.2,8.500250470685925,1,701,1,0,95,2013,15.761420707019587,8.72371943690701,14.944292,1.1145485000000002,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1876,1,6.7,11.28451808398092,2,701,1,0,94,2015,18.720785336402702,19.72595756636364,18.693819,1.000797,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1877,1,7.3,9.377802065863113,1,701,1,0,136,2013,15.226497531674536,15.27412558066379,4.172788,1.029635,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1878,1,3.0,7.958227192322312,3,149,1,1,130,2012,14.512087350675378,15.767205230074643,5.1956349999999984,1.000014,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1879,2,5.1,9.722565016655881,1,701,1,0,98,2014,12.206072645530174,16.696665919500337,11.683688,1.000027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1880,3,5.7,9.52427481557203,2,701,1,1,107,2016,17.281246460764002,17.884537312202085,18.299659,1.099513,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1881,1,5.8,9.727942980021197,1,210,1,0,106,2014,16.99356438831222,18.066594275589733,12.429210000000001,1.056178,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1882,1,6.5,11.202234029135594,3,701,1,0,98,2016,17.111347423968603,18.351144196128786,22.698265,3.913524,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1883,1,5.6,9.830916859701293,1,210,1,0,90,2013,15.424948470398375,16.27715873088082,11.470426,2.0897900000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1884,1,5.1,10.524010275375073,2,28,1,1,86,2013,14.73180128983843,17.912213719835453,11.900389,1.000437,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1885,1,5.4,7.247792581767846,1,701,1,0,80,2012,15.761420707019587,16.333207030575267,5.8379759999999985,1.2013610000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1886,1,7.8,12.684025843061606,1,78,1,0,102,2014,18.921456031864853,20.295716829207908,21.127116,2.0172525,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1887,1,6.7,9.523982546097495,1,210,1,1,115,2014,16.523560759066484,17.22096430178485,13.458670000000001,2.511175,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1888,1,5.1,9.150590367570409,1,701,1,1,87,2012,14.73180128983843,17.32406645794693,5.211358000000001,1.296439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1889,1,7.9,9.69430854157229,9,701,0,0,145,2012,15.605601970091632,16.783357628028728,4.265403,1.665439,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,2,6.8,9.195429759240428,1,80,1,1,89,2016,17.216707939626428,14.670504016842907,17.866813999999994,1.00903075,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1891,1,7.3,10.869215858012614,2,155,1,0,95,2014,17.72753356339242,18.394717661156392,22.768929,2.0897900000000003,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1892,2,8.0,11.453228537712102,3,210,1,0,150,2014,15.319587954740548,14.781432623934744,6.148028999999998,1.080738,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1893,2,7.1,11.476873326577726,2,701,1,1,95,2016,18.792244300384848,20.071588425055737,30.350857,1.0029370000000002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1894,1,8.1,13.404230073284161,1,155,1,0,149,2014,17.926384422137584,19.72720209415228,34.518192,4.615347,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1895,1,5.6,10.692899003066138,1,206,0,0,115,2015,16.510137738734343,18.623728170024087,9.611491000000001,1.319864,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1896,1,5.2,7.3901814282264295,1,60,0,0,95,2013,15.424948470398375,5.961005339623274,12.531171,1.0018049999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1897,1,7.4,12.070069629530964,2,78,1,0,97,2016,19.11382792451231,20.751436189329638,16.436624,2.648373,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1898,2,8.1,13.220705320403008,3,57,1,0,99,2014,17.216707939626428,18.97801002267396,19.397606,4.729723,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1899,3,7.8,11.588644995009549,2,60,0,0,180,2013,15.27412558066379,16.134529276201512,8.084598,1.000011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1900,1,5.7,9.524201756211266,1,701,1,0,107,2015,16.64872390202049,17.56329343583569,18.670539,1.024672,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1901,2,6.0,10.56653628527204,1,127,1,1,92,2015,18.119575651168443,19.557211719017502,11.94107,1.8320915,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1902,1,6.4,10.181990121970616,2,78,1,0,107,2014,17.72753356339242,18.20231687672744,12.39891,1.008644,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1904,1,3.9,9.123692565250511,1,60,1,1,99,2013,12.429216196844383,10.947731648720744,8.994664,2.188908,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1905,1,6.4,12.044564969249347,2,163,1,0,91,2015,18.119575651168443,20.8688637274357,36.26266,2.734687,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1906,1,7.1,12.575153813038382,1,210,1,0,112,2014,17.72753356339242,19.05429877681993,19.729191,2.3127725,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,1,7.5,13.051784248476006,2,78,0,0,102,2013,18.82614585206053,20.965599285915545,16.828517,1.6461105,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1908,1,6.7,10.23670449643667,1,24,1,1,93,2013,13.815510557964274,14.902017201423707,11.954545,3.9969900000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1909,1,7.2,9.226705726062447,1,701,0,1,104,2012,11.542484267211773,15.102904050465657,4.003503,1.111094,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1910,1,6.5,12.299613078437678,2,701,1,0,119,2013,18.064005800013632,18.897074164927446,21.548704999999998,2.394289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1911,1,3.1,7.362645270417825,1,80,0,0,87,2012,13.122363377404328,13.122363377404328,6.3380339999999995,1.5539100000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1912,2,7.1,10.050009205198895,3,80,0,1,141,2013,17.37085861945369,17.12349555790425,17.428197,3.951318,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1913,1,5.2,11.25075518168717,1,210,1,1,112,2016,17.45309671769066,18.515139397674876,10.860737,1.504,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1914,1,7.1,11.502622571974332,1,155,1,1,115,2014,16.523560759066484,17.77635307951203,16.187199,2.0897900000000003,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1915,1,4.2,9.686263943732909,1,27,1,0,81,2015,11.512925464970229,17.568875641192022,4.103829,1.002618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1916,2,6.3,9.816676155549164,3,701,0,1,85,2013,12.669806661762314,11.705024070278101,4.818086,1.009043,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1917,2,7.4,12.895806507339973,1,206,0,1,144,2014,19.33697147582652,20.67828916954623,16.641868,3.5685559999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1918,1,6.5,11.413558065771015,1,28,0,0,100,2013,16.90655301132259,17.57807945737607,28.459159000000003,2.135162,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1919,2,6.4,9.676837861892631,2,701,1,1,112,2014,17.312018119430753,17.709369592764748,13.545837999999998,1.549144,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1920,1,6.3,10.456740281942015,1,163,1,1,104,2014,16.811242831518264,17.34416022519896,13.227966000000002,1.0008290000000002,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1921,1,6.1,7.732369222284388,2,149,0,0,104,2012,16.213405830762646,15.789591583986283,4.000819,1.000002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1922,1,7.0,9.473396704601559,1,701,1,0,113,2013,16.35711255142882,15.048076066941764,11.608514,2.055075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1923,2,7.8,9.129672468908728,1,701,1,1,70,2016,15.89495209964411,12.58546410452254,4.003177,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1924,1,5.4,6.931471805599453,1,149,0,0,108,2012,15.60727002719233,15.338993117437223,7.171899000000001,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1925,2,6.8,11.8789634386217,1,60,1,0,93,2014,14.508657738524219,15.714100112503523,8.603294,1.001488,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
